 42107, 4241461, 42841, 1036,    -59726,     10961,   -124867,    164427,    -59388,     88830, 42056, 4223022, 42435, 1031,    -22103,       114,    -20364,      -610,     -4775,      1921
 42038, 4238885, 42796, 1034,    -59430,     10996,   -125756,    167971,    -61760,     90513, 40214, 4184444, 42419, 1021,    -22011,      -897,    -20351,      -950,     -5057,       888
 34967, 3727086, 40317,  910,    -58989,     38855,    -97574,    207941,    -53336,     95798, 32139, 3357067, 34941,  819,    -23901,      9783,    -22420,      8873,     -3028,      2612
 29524, 3086686, 32414,  754,    -63347,     54169,     -9655,    285484,      9663,    156201, 27560, 2858186, 29598,  698,    -25382,     23908,    -22873,     20587,     -9380,     11694
 25862, 2678262, 27864,  654,    -33146,    115149,     81996,    271949,     38010,     86983, 24435, 2521843, 26000,  616,    -19912,     25531,    -17924,     24141,     -8329,       802
 23104, 2393554, 24883,  585,    -16779,     90896,    174366,    297601,     91611,    164394, 22367, 2280681, 23305,  557,     -6006,     38757,     -6427,     34770,      4132,     13453
 22288, 2258132, 23024,  551,     26076,    116169,    197983,    257322,     63615,    115068, 22678, 2296118, 23148,  561,    -14588,     40845,    -12413,     36122,    -10272,     18161
 22624, 2292448, 23329,  559,    -12007,    100273,    223261,    280348,    133378,    154174, 22651, 2281533, 22949,  557,    -15300,     36978,    -12714,     33329,    -13390,     10889
 22599, 2283159, 23233,  558,    -18423,    126029,    230339,    252670,    143940,     89161, 22715, 2289647, 23034,  559,     -9827,     32253,     -9351,     30432,     -1981,      2401
 22612, 2283405, 23246,  557,     13164,    129361,    198775,    248607,     69938,     82305, 22689, 2285471, 22969,  558,     -6590,     39610,     -6837,     35294,      3694,     15415
 22631, 2285618, 23236,  558,     21205,    102231,    189792,    274637,     62515,    146143, 22691, 2287324, 22982,  558,     -9148,     41303,     -8813,     36651,     -2196,     20133
 22613, 2282418, 23238,  557,      1276,     95119,    213521,    283215,    105035,    164538, 22699, 2287169, 22981,  558,    -15829,     36879,    -13166,     33892,    -13549,     11572
 22640, 2286152, 23242,  558,    -21361,    123840,    233256,    259884,    150991,    101280, 22690, 2287209, 22974,  558,    -10283,     32246,     -9529,     30635,     -3260,      2389
 22575, 2283609, 23244,  557,     16105,    130567,    199803,    251280,     69046,     85317, 22689, 2287038, 22978,  558,     -5622,     38438,     -6604,     35032,      4116,     14963
 22641, 2286092, 23285,  558,     23248,    115978,    192595,    261771,     54872,    111554, 22694, 2287122, 22972,  558,     -8659,     40819,     -8639,     36146,      -618,     18897
 22613, 2283187, 23246,  558,     -5616,     94261,    215144,    281882,    122472,    161427, 22679, 2285911, 22990,  558,    -15962,     38642,    -13530,     34534,    -13643,     14156
 22618, 2284005, 23266,  558,    -14913,    103847,    229119,    272986,    141019,    140468, 22662, 2287113, 22990,  558,    -12768,     32910,    -11317,     31475,     -8848,      4101
