 42087, 4242382, 42836, 1036,   -134299,    151649,    -63189,    125366,    -16648,    -58097, 42061, 4221353, 42442, 1030,    -24487,     -4632,    -22216,     -3670,     -8897,     -5544
 42066, 4241111, 42827, 1035,   -133496,    155543,    -63822,    123265,    -20205,    -59932, 42049, 4221578, 42434, 1030,    -23454,     -4443,    -21571,     -3039,     -8123,     -4885
 42127, 4241955, 42832, 1035,   -130418,    153583,    -65964,    121722,    -22984,    -58784, 42047, 4221211, 42420, 1031,    -23959,     -3869,    -21902,     -3115,     -8223,     -5140
 42134, 4242363, 42844, 1035,   -131784,    154485,    -66458,    124720,    -22544,    -59457, 40236, 4184226, 42407, 1022,    -23437,     -2988,    -21284,     -2459,     -7710,     -3960
 34940, 3732305, 40364,  911,   -111475,    198840,    -34996,    154298,    -25790,    -51837, 32128, 3359542, 34986,  821,    -28404,      7323,    -25391,      6905,    -11926,     -2060
 29605, 3091388, 32427,  755,    -20965,    260172,     10283,    190918,    -90983,    -36175, 27566, 2862701, 29695,  699,    -22486,     18706,    -20869,     17639,     -4060,      1407
 25867, 2682882, 27921,  655,     39259,    264811,    101877,    217346,    -49810,     35980, 24453, 2524571, 26047,  616,    -19455,     33975,    -17913,     30278,     -6949,     15687
 23277, 2397626, 24937,  585,    134331,    296226,    159189,    167991,    -69993,    -10953, 22380, 2282848, 23338,  558,    -14587,     39527,    -12178,     35536,    -11843,     14928
 22291, 2257763, 23043,  551,    166571,    253368,    206153,    172540,    -36816,     60893, 22676, 2296118, 23149,  560,    -10703,     31007,     -9916,     30080,     -3134,      2244
 22633, 2292684, 23331,  559,    179821,    290360,    176776,    149902,    -79856,     -8289, 22661, 2281425, 22952,  557,     -7139,     33770,     -7691,     31732,      1644,      5023
 22580, 2282553, 23243,  557,    202557,    267264,    160855,    163824,   -122092,     36211, 22718, 2288946, 22991,  559,     -8403,     41470,     -7948,     36743,       513,     19889
 22616, 2282872, 23253,  557,    186544,    244957,    176826,    186573,    -93257,     85153, 22681, 2286122, 22979,  558,    -15288,     39586,    -12898,     35356,    -12863,     15815
 22624, 2285141, 23247,  558,    153679,    264379,    204130,    171910,    -28042,     42997, 22675, 2286349, 22974,  558,    -15386,     33734,    -12854,     31508,    -12591,      5896
 22582, 2283087, 23256,  557,    160689,    274446,    197006,    157252,    -34224,     18027, 22693, 2286746, 22983,  558,     -9007,     32490,     -8718,     30642,      -953,      2902
